Date, Time, Open, High, Low, Last, Volume, NumberOfTrades, BidVolume, AskVolume
2020/1/8, 00:00:00, 1.1202, 1.1216, 1.1201, 1.1207, 190, 153, 92, 98
2020/1/8, 01:00:00, 1.1207, 1.1210, 1.1202, 1.1202, 65, 45, 29, 36
2020/1/8, 02:00:00, 1.1204, 1.1208, 1.1200, 1.1207, 26, 22, 11, 15
2020/1/8, 03:00:00, 1.1205, 1.1205, 1.1201, 1.1201, 34, 24, 23, 11
2020/1/8, 04:00:00, 1.1201, 1.1203, 1.1193, 1.1194, 77, 61, 59, 18
2020/1/8, 05:00:00, 1.1196, 1.1198, 1.1194, 1.1196, 29, 27, 9, 20
2020/1/8, 06:00:00, 1.1196, 1.1201, 1.1196, 1.1197, 20, 20, 11, 9
2020/1/8, 07:00:00, 1.1196, 1.1201, 1.1191, 1.1198, 169, 153, 105, 64
2020/1/8, 08:00:00, 1.1200, 1.1200, 1.1178, 1.1182, 304, 260, 155, 149
2020/1/8, 09:00:00, 1.1181, 1.1192, 1.1173, 1.1187, 171, 155, 86, 85
2020/1/8, 10:00:00, 1.1185, 1.1185, 1.1173, 1.1174, 180, 149, 95, 85
2020/1/8, 11:00:00, 1.1175, 1.1178, 1.1167, 1.1174, 576, 379, 271, 305
2020/1/8, 12:00:00, 1.1175, 1.1178, 1.1162, 1.1164, 188, 161, 102, 86
2020/1/8, 13:00:00, 1.1164, 1.1169, 1.1158, 1.1167, 182, 155, 78, 104
2020/1/8, 14:00:00, 1.1167, 1.1173, 1.1165, 1.1170, 165, 134, 73, 92
2020/1/8, 15:00:00, 1.1170, 1.1178, 1.1162, 1.1168, 264, 184, 147, 117
2020/1/8, 16:00:00, 1.1168, 1.1168, 1.1154, 1.1162, 262, 192, 163, 99
2020/1/8, 17:00:00, 1.1164, 1.1173, 1.1160, 1.1165, 120, 101, 57, 63
2020/1/8, 18:00:00, 1.1162, 1.1162, 1.1157, 1.1160, 102, 76, 74, 28
2020/1/8, 19:00:00, 1.1160, 1.1160, 1.1156, 1.1158, 32, 27, 18, 14
2020/1/8, 20:00:00, 1.1158, 1.1161, 1.1158, 1.1159, 68, 48, 33, 35
2020/1/8, 21:00:00, 1.1160, 1.1160, 1.1149, 1.1153, 87, 78, 47, 40
2020/1/8, 23:00:00, 1.1153, 1.1157, 1.1153, 1.1157, 40, 28, 16, 24
2020/1/9, 00:00:00, 1.1158, 1.1160, 1.1155, 1.1158, 35, 29, 23, 12
2020/1/9, 01:00:00, 1.1159, 1.1164, 1.1158, 1.1163, 20, 20, 10, 10
2020/1/9, 02:00:00, 1.1163, 1.1163, 1.1159, 1.1159, 19, 19, 11, 8
2020/1/9, 03:00:00, 1.1159, 1.1163, 1.1159, 1.1161, 15, 15, 9, 6
2020/1/9, 04:00:00, 1.1160, 1.1161, 1.1158, 1.1160, 19, 14, 14, 5
2020/1/9, 05:00:00, 1.1160, 1.1163, 1.1160, 1.1163, 17, 14, 8, 9
2020/1/9, 06:00:00, 1.1162, 1.1164, 1.1156, 1.1157, 31, 30, 20, 11
2020/1/9, 07:00:00, 1.1158, 1.1165, 1.1156, 1.1160, 144, 117, 50, 94
2020/1/9, 08:00:00, 1.1161, 1.1163, 1.1150, 1.1162, 225, 189, 107, 118
2020/1/9, 09:00:00, 1.1162, 1.1165, 1.1145, 1.1145, 227, 202, 131, 96
2020/1/9, 10:00:00, 1.1145, 1.1157, 1.1142, 1.1154, 151, 139, 66, 85
2020/1/9, 11:00:00, 1.1157, 1.1157, 1.1148, 1.1153, 75, 73, 32, 43
2020/1/9, 12:00:00, 1.1149, 1.1161, 1.1149, 1.1159, 152, 127, 82, 70
2020/1/9, 13:00:00, 1.1159, 1.1162, 1.1152, 1.1159, 148, 122, 81, 67
2020/1/9, 14:00:00, 1.1160, 1.1160, 1.1149, 1.1156, 93, 81, 48, 45
2020/1/9, 15:00:00, 1.1154, 1.1154, 1.1138, 1.1148, 191, 164, 123, 68
2020/1/9, 16:00:00, 1.1147, 1.1151, 1.1139, 1.1151, 168, 139, 79, 89
2020/1/9, 17:00:00, 1.1151, 1.1157, 1.1149, 1.1150, 97, 86, 42, 55
2020/1/9, 18:00:00, 1.1149, 1.1154, 1.1148, 1.1152, 133, 89, 51, 82
2020/1/9, 19:00:00, 1.1152, 1.1154, 1.1152, 1.1153, 33, 20, 17, 16
2020/1/9, 20:00:00, 1.1151, 1.1152, 1.1149, 1.1151, 25, 22, 14, 11
2020/1/9, 21:00:00, 1.1152, 1.1152, 1.1149, 1.1150, 40, 36, 21, 19
2020/1/9, 23:00:00, 1.1151, 1.1153, 1.1151, 1.1153, 10, 10, 4, 6
2020/1/10, 00:00:00, 1.1152, 1.1154, 1.1151, 1.1151, 24, 23, 10, 14
2020/1/10, 01:00:00, 1.1151, 1.1151, 1.1146, 1.1149, 43, 34, 34, 9
2020/1/10, 02:00:00, 1.1149, 1.1152, 1.1149, 1.1152, 28, 23, 11, 17
2020/1/10, 03:00:00, 1.1152, 1.1153, 1.1151, 1.1152, 35, 16, 28, 7
2020/1/10, 04:00:00, 1.1152, 1.1154, 1.1152, 1.1152, 15, 14, 7, 8
2020/1/10, 05:00:00, 1.1153, 1.1154, 1.1153, 1.1154, 8, 8, 4, 4
2020/1/10, 06:00:00, 1.1154, 1.1154, 1.1151, 1.1153, 18, 17, 8, 10
2020/1/10, 07:00:00, 1.1154, 1.1156, 1.1149, 1.1151, 93, 69, 37, 56
2020/1/10, 08:00:00, 1.1151, 1.1153, 1.1138, 1.1144, 158, 141, 100, 58
2020/1/10, 09:00:00, 1.1143, 1.1144, 1.1136, 1.1141, 174, 135, 81, 93
2020/1/10, 10:00:00, 1.1141, 1.1142, 1.1135, 1.1137, 173, 122, 100, 73
2020/1/10, 11:00:00, 1.1133, 1.1140, 1.1128, 1.1137, 143, 120, 81, 62
2020/1/10, 12:00:00, 1.1138, 1.1144, 1.1138, 1.1144, 49, 48, 23, 26
2020/1/10, 13:00:00, 1.1143, 1.1158, 1.1134, 1.1141, 658, 428, 244, 414
2020/1/10, 14:00:00, 1.1141, 1.1147, 1.1131, 1.1145, 301, 251, 149, 152
2020/1/10, 15:00:00, 1.1144, 1.1162, 1.1143, 1.1157, 243, 196, 104, 139
2020/1/10, 16:00:00, 1.1157, 1.1166, 1.1155, 1.1163, 185, 154, 83, 102
2020/1/10, 17:00:00, 1.1163, 1.1173, 1.1163, 1.1165, 156, 137, 79, 77
2020/1/10, 18:00:00, 1.1164, 1.1166, 1.1163, 1.1163, 38, 28, 27, 11
2020/1/10, 19:00:00, 1.1162, 1.1170, 1.1162, 1.1166, 97, 78, 29, 68
2020/1/10, 20:00:00, 1.1166, 1.1166, 1.1164, 1.1166, 44, 37, 20, 24
2020/1/10, 21:00:00, 1.1166, 1.1166, 1.1162, 1.1165, 77, 62, 58, 19
2020/1/12, 23:00:00, 1.1161, 1.1162, 1.1159, 1.1160, 51, 42, 19, 32
2020/1/13, 00:00:00, 1.1161, 1.1162, 1.1160, 1.1162, 32, 15, 26, 6
2020/1/13, 01:00:00, 1.1162, 1.1165, 1.1161, 1.1165, 66, 56, 17, 49
2020/1/13, 02:00:00, 1.1165, 1.1170, 1.1163, 1.1169, 17, 17, 8, 9
2020/1/13, 03:00:00, 1.1169, 1.1173, 1.1169, 1.1173, 26, 25, 14, 12
2020/1/13, 04:00:00, 1.1171, 1.1173, 1.1171, 1.1172, 14, 11, 5, 9
2020/1/13, 05:00:00, 1.1170, 1.1176, 1.1170, 1.1174, 47, 38, 34, 13
2020/1/13, 06:00:00, 1.1172, 1.1172, 1.1168, 1.1172, 30, 25, 18, 12
2020/1/13, 07:00:00, 1.1171, 1.1173, 1.1166, 1.1166, 53, 50, 31, 22
2020/1/13, 08:00:00, 1.1166, 1.1173, 1.1164, 1.1173, 170, 137, 81, 89
2020/1/13, 09:00:00, 1.1174, 1.1179, 1.1159, 1.1160, 260, 230, 144, 116
2020/1/13, 10:00:00, 1.1158, 1.1164, 1.1157, 1.1160, 151, 126, 79, 72
2020/1/13, 11:00:00, 1.1163, 1.1168, 1.1161, 1.1165, 100, 79, 39, 61
2020/1/13, 12:00:00, 1.1165, 1.1172, 1.1162, 1.1170, 101, 95, 43, 58
2020/1/13, 13:00:00, 1.1170, 1.1172, 1.1163, 1.1163, 141, 109, 80, 61
2020/1/13, 14:00:00, 1.1163, 1.1170, 1.1162, 1.1167, 98, 74, 35, 63
2020/1/13, 15:00:00, 1.1167, 1.1181, 1.1165, 1.1177, 158, 137, 59, 99
2020/1/13, 16:00:00, 1.1176, 1.1191, 1.1176, 1.1183, 194, 152, 76, 118
2020/1/13, 17:00:00, 1.1181, 1.1185, 1.1180, 1.1184, 39, 33, 21, 18
2020/1/13, 18:00:00, 1.1184, 1.1189, 1.1183, 1.1185, 29, 25, 8, 21
2020/1/13, 19:00:00, 1.1183, 1.1184, 1.1181, 1.1181, 54, 42, 37, 17
2020/1/13, 20:00:00, 1.1182, 1.1182, 1.1180, 1.1181, 38, 36, 17, 21
2020/1/13, 21:00:00, 1.1182, 1.1182, 1.1177, 1.1178, 35, 34, 18, 17
2020/1/13, 23:00:00, 1.1179, 1.1179, 1.1177, 1.1177, 7, 6, 4, 3
2020/1/14, 00:00:00, 1.1180, 1.1184, 1.1180, 1.1181, 23, 20, 17, 6
2020/1/14, 01:00:00, 1.1180, 1.1185, 1.1173, 1.1179, 76, 54, 45, 31
2020/1/14, 02:00:00, 1.1179, 1.1181, 1.1179, 1.1179, 11, 11, 8, 3
2020/1/14, 03:00:00, 1.1180, 1.1180, 1.1178, 1.1179, 15, 15, 7, 8
2020/1/14, 04:00:00, 1.1179, 1.1181, 1.1179, 1.1179, 9, 9, 7, 2
2020/1/14, 05:00:00, 1.1180, 1.1181, 1.1179, 1.1181, 10, 8, 7, 3
2020/1/14, 06:00:00, 1.1180, 1.1187, 1.1178, 1.1187, 48, 39, 32, 16
2020/1/14, 07:00:00, 1.1186, 1.1187, 1.1181, 1.1184, 61, 61, 26, 35
2020/1/14, 08:00:00, 1.1186, 1.1186, 1.1177, 1.1177, 128, 117, 70, 58
2020/1/14, 09:00:00, 1.1177, 1.1179, 1.1173, 1.1177, 108, 103, 53, 55
2020/1/14, 10:00:00, 1.1174, 1.1178, 1.1171, 1.1178, 50, 50, 27, 23
2020/1/14, 11:00:00, 1.1177, 1.1177, 1.1169, 1.1173, 139, 131, 83, 56
2020/1/14, 12:00:00, 1.1172, 1.1172, 1.1163, 1.1163, 159, 145, 94, 65
2020/1/14, 13:00:00, 1.1162, 1.1162, 1.1149, 1.1152, 321, 275, 187, 134
2020/1/14, 14:00:00, 1.1153, 1.1165, 1.1146, 1.1165, 290, 225, 161, 129
2020/1/14, 15:00:00, 1.1164, 1.1166, 1.1157, 1.1165, 176, 149, 105, 71
2020/1/14, 16:00:00, 1.1164, 1.1175, 1.1164, 1.1173, 172, 151, 70, 102
2020/1/14, 17:00:00, 1.1172, 1.1175, 1.1171, 1.1175, 47, 43, 24, 23
2020/1/14, 18:00:00, 1.1174, 1.1177, 1.1173, 1.1175, 52, 48, 21, 31
2020/1/14, 19:00:00, 1.1174, 1.1175, 1.1171, 1.1171, 19, 18, 14, 5
2020/1/14, 20:00:00, 1.1171, 1.1172, 1.1170, 1.1171, 30, 29, 15, 15
2020/1/14, 21:00:00, 1.1170, 1.1170, 1.1167, 1.1169, 33, 32, 21, 12
2020/1/14, 23:00:00, 1.1169, 1.1170, 1.1169, 1.1169, 13, 11, 5, 8
2020/1/15, 00:00:00, 1.1169, 1.1172, 1.1169, 1.1172, 8, 8, 7, 1
2020/1/15, 01:00:00, 1.1171, 1.1173, 1.1169, 1.1170, 8, 8, 4, 4
2020/1/15, 02:00:00, 1.1171, 1.1172, 1.1169, 1.1169, 7, 7, 5, 2
2020/1/15, 03:00:00, 1.1170, 1.1172, 1.1170, 1.1172, 8, 8, 4, 4
2020/1/15, 04:00:00, 1.1172, 1.1175, 1.1172, 1.1175, 5, 5, 2, 3
2020/1/15, 05:00:00, 1.1174, 1.1176, 1.1174, 1.1176, 9, 8, 4, 5
2020/1/15, 06:00:00, 1.1175, 1.1179, 1.1175, 1.1176, 51, 35, 18, 33
2020/1/15, 07:00:00, 1.1178, 1.1178, 1.1169, 1.1170, 64, 49, 42, 22
2020/1/15, 08:00:00, 1.1169, 1.1172, 1.1161, 1.1172, 121, 101, 66, 55
2020/1/15, 09:00:00, 1.1172, 1.1175, 1.1168, 1.1170, 193, 110, 94, 99
2020/1/15, 10:00:00, 1.1169, 1.1181, 1.1167, 1.1181, 191, 120, 64, 127
2020/1/15, 11:00:00, 1.1181, 1.1197, 1.1181, 1.1191, 407, 291, 221, 186
2020/1/15, 12:00:00, 1.1190, 1.1194, 1.1182, 1.1183, 111, 97, 60, 51
2020/1/15, 13:00:00, 1.1184, 1.1192, 1.1183, 1.1190, 111, 90, 44, 67
2020/1/15, 14:00:00, 1.1191, 1.1206, 1.1191, 1.1194, 311, 244, 120, 191
2020/1/15, 15:00:00, 1.1194, 1.1196, 1.1185, 1.1193, 224, 168, 144, 80
2020/1/15, 16:00:00, 1.1194, 1.1203, 1.1192, 1.1202, 106, 90, 49, 57
2020/1/15, 17:00:00, 1.1202, 1.1203, 1.1199, 1.1200, 52, 47, 27, 25
2020/1/15, 18:00:00, 1.1201, 1.1202, 1.1190, 1.1194, 107, 85, 54, 53
2020/1/15, 19:00:00, 1.1194, 1.1196, 1.1192, 1.1193, 27, 23, 9, 18
2020/1/15, 20:00:00, 1.1193, 1.1195, 1.1191, 1.1195, 62, 50, 23, 39
2020/1/15, 21:00:00, 1.1192, 1.1192, 1.1190, 1.1191, 19, 19, 15, 4
2020/1/15, 23:00:00, 1.1192, 1.1193, 1.1191, 1.1192, 22, 16, 13, 9
2020/1/16, 00:00:00, 1.1192, 1.1199, 1.1192, 1.1194, 55, 46, 19, 36
2020/1/16, 01:00:00, 1.1194, 1.1194, 1.1192, 1.1192, 7, 6, 3, 4
2020/1/16, 02:00:00, 1.1192, 1.1193, 1.1190, 1.1191, 10, 10, 6, 4
2020/1/16, 03:00:00, 1.1191, 1.1194, 1.1191, 1.1193, 10, 10, 6, 4
2020/1/16, 04:00:00, 1.1192, 1.1192, 1.1190, 1.1190, 7, 6, 5, 2
2020/1/16, 05:00:00, 1.1192, 1.1192, 1.1188, 1.1189, 22, 21, 10, 12
2020/1/16, 06:00:00, 1.1187, 1.1189, 1.1182, 1.1189, 111, 84, 70, 41
2020/1/16, 07:00:00, 1.1190, 1.1192, 1.1185, 1.1188, 81, 67, 53, 28
2020/1/16, 08:00:00, 1.1187, 1.1203, 1.1186, 1.1195, 150, 135, 61, 89
2020/1/16, 09:00:00, 1.1195, 1.1198, 1.1189, 1.1192, 119, 102, 58, 61
2020/1/16, 10:00:00, 1.1193, 1.1203, 1.1192, 1.1196, 119, 109, 54, 65
2020/1/16, 11:00:00, 1.1197, 1.1200, 1.1195, 1.1198, 57, 55, 28, 29
2020/1/16, 12:00:00, 1.1198, 1.1212, 1.1196, 1.1205, 206, 166, 81, 125
2020/1/16, 13:00:00, 1.1204, 1.1209, 1.1190, 1.1191, 274, 219, 168, 106
2020/1/16, 14:00:00, 1.1191, 1.1199, 1.1180, 1.1181, 279, 205, 163, 116
2020/1/16, 15:00:00, 1.1181, 1.1186, 1.1170, 1.1180, 339, 281, 202, 137
2020/1/16, 16:00:00, 1.1179, 1.1181, 1.1166, 1.1171, 262, 186, 179, 83
2020/1/16, 17:00:00, 1.1169, 1.1178, 1.1169, 1.1173, 103, 86, 28, 75
2020/1/16, 18:00:00, 1.1173, 1.1175, 1.1171, 1.1174, 26, 23, 12, 14
2020/1/16, 19:00:00, 1.1174, 1.1174, 1.1172, 1.1174, 32, 27, 18, 14
2020/1/16, 20:00:00, 1.1175, 1.1177, 1.1175, 1.1177, 33, 32, 12, 21
2020/1/16, 21:00:00, 1.1176, 1.1177, 1.1174, 1.1175, 46, 44, 26, 20
2020/1/16, 23:00:00, 1.1177, 1.1177, 1.1175, 1.1176, 6, 6, 2, 4
2020/1/17, 00:00:00, 1.1176, 1.1179, 1.1175, 1.1176, 30, 19, 16, 14
2020/1/17, 01:00:00, 1.1177, 1.1177, 1.1174, 1.1176, 12, 11, 8, 4
2020/1/17, 02:00:00, 1.1177, 1.1181, 1.1175, 1.1176, 19, 19, 10, 9
2020/1/17, 03:00:00, 1.1176, 1.1177, 1.1171, 1.1171, 19, 19, 14, 5
2020/1/17, 04:00:00, 1.1171, 1.1173, 1.1170, 1.1173, 13, 13, 6, 7
2020/1/17, 05:00:00, 1.1173, 1.1177, 1.1173, 1.1176, 22, 17, 8, 14
2020/1/17, 06:00:00, 1.1175, 1.1179, 1.1175, 1.1178, 16, 16, 8, 8
2020/1/17, 07:00:00, 1.1179, 1.1180, 1.1174, 1.1175, 61, 44, 22, 39
2020/1/17, 08:00:00, 1.1175, 1.1178, 1.1174, 1.1175, 48, 47, 25, 23
2020/1/17, 09:00:00, 1.1174, 1.1177, 1.1164, 1.1167, 182, 148, 96, 86
2020/1/17, 10:00:00, 1.1167, 1.1167, 1.1155, 1.1155, 143, 131, 85, 58
2020/1/17, 11:00:00, 1.1154, 1.1155, 1.1146, 1.1151, 202, 177, 98, 104
2020/1/17, 12:00:00, 1.1152, 1.1154, 1.1143, 1.1147, 139, 118, 85, 54
2020/1/17, 13:00:00, 1.1149, 1.1151, 1.1137, 1.1141, 213, 184, 110, 103
2020/1/17, 14:00:00, 1.1139, 1.1144, 1.1134, 1.1138, 183, 157, 91, 92
2020/1/17, 15:00:00, 1.1140, 1.1141, 1.1126, 1.1133, 267, 221, 161, 106
2020/1/17, 16:00:00, 1.1133, 1.1135, 1.1128, 1.1131, 207, 145, 112, 95
2020/1/17, 17:00:00, 1.1131, 1.1134, 1.1127, 1.1127, 154, 84, 71, 83
2020/1/17, 18:00:00, 1.1131, 1.1133, 1.1130, 1.1131, 75, 45, 48, 27
2020/1/17, 19:00:00, 1.1131, 1.1133, 1.1130, 1.1133, 46, 40, 19, 27
2020/1/17, 20:00:00, 1.1132, 1.1132, 1.1131, 1.1131, 173, 56, 23, 150
2020/1/17, 21:00:00, 1.1132, 1.1132, 1.1123, 1.1129, 144, 116, 108, 36
2020/1/19, 23:00:00, 1.1128, 1.1133, 1.1122, 1.1133, 175, 62, 110, 65
2020/1/20, 00:00:00, 1.1135, 1.1140, 1.1131, 1.1131, 174, 66, 106, 68
2020/1/20, 01:00:00, 1.1131, 1.1135, 1.1131, 1.1134, 21, 21, 8, 13
2020/1/20, 02:00:00, 1.1134, 1.1136, 1.1134, 1.1135, 6, 6, 2, 4
2020/1/20, 03:00:00, 1.1136, 1.1137, 1.1133, 1.1133, 10, 10, 4, 6
2020/1/20, 04:00:00, 1.1134, 1.1134, 1.1133, 1.1133, 7, 7, 3, 4
2020/1/20, 05:00:00, 1.1134, 1.1137, 1.1133, 1.1134, 14, 13, 7, 7
2020/1/20, 06:00:00, 1.1137, 1.1139, 1.1137, 1.1138, 72, 40, 21, 51
2020/1/20, 07:00:00, 1.1139, 1.1140, 1.1132, 1.1132, 33, 31, 21, 12
2020/1/20, 08:00:00, 1.1133, 1.1135, 1.1127, 1.1127, 104, 71, 78, 26
2020/1/20, 09:00:00, 1.1126, 1.1129, 1.1121, 1.1129, 162, 127, 86, 76
2020/1/20, 10:00:00, 1.1128, 1.1128, 1.1122, 1.1124, 169, 115, 106, 63
2020/1/20, 11:00:00, 1.1123, 1.1126, 1.1123, 1.1125, 46, 42, 18, 28
2020/1/20, 12:00:00, 1.1124, 1.1125, 1.1122, 1.1122, 35, 31, 18, 17
2020/1/20, 13:00:00, 1.1123, 1.1123, 1.1119, 1.1122, 82, 76, 37, 45
2020/1/20, 14:00:00, 1.1121, 1.1123, 1.1117, 1.1121, 89, 69, 43, 46
2020/1/20, 15:00:00, 1.1121, 1.1123, 1.1115, 1.1121, 135, 105, 80, 55
2020/1/20, 16:00:00, 1.1121, 1.1124, 1.1119, 1.1122, 74, 56, 37, 37
2020/1/20, 17:00:00, 1.1123, 1.1126, 1.1121, 1.1122, 47, 44, 18, 29
2020/1/20, 23:00:00, 1.1133, 1.1134, 1.1131, 1.1134, 49, 46, 19, 30
2020/1/21, 00:00:00, 1.1134, 1.1134, 1.1128, 1.1130, 30, 30, 15, 15
2020/1/21, 01:00:00, 1.1130, 1.1130, 1.1127, 1.1129, 54, 47, 28, 26
2020/1/21, 02:00:00, 1.1130, 1.1134, 1.1130, 1.1134, 20, 20, 7, 13
2020/1/21, 03:00:00, 1.1135, 1.1137, 1.1132, 1.1135, 51, 43, 17, 34
2020/1/21, 04:00:00, 1.1135, 1.1136, 1.1134, 1.1136, 8, 8, 4, 4
2020/1/21, 05:00:00, 1.1136, 1.1136, 1.1133, 1.1133, 15, 13, 11, 4
2020/1/21, 06:00:00, 1.1133, 1.1135, 1.1133, 1.1134, 20, 19, 11, 9
2020/1/21, 07:00:00, 1.1132, 1.1135, 1.1129, 1.1131, 90, 76, 41, 49
2020/1/21, 08:00:00, 1.1132, 1.1133, 1.1124, 1.1129, 251, 185, 157, 94
2020/1/21, 09:00:00, 1.1128, 1.1131, 1.1123, 1.1129, 110, 97, 63, 47
2020/1/21, 10:00:00, 1.1128, 1.1148, 1.1128, 1.1141, 285, 245, 131, 154
2020/1/21, 11:00:00, 1.1141, 1.1148, 1.1140, 1.1145, 172, 142, 82, 90
2020/1/21, 12:00:00, 1.1143, 1.1147, 1.1138, 1.1146, 134, 119, 71, 63
2020/1/21, 13:00:00, 1.1146, 1.1156, 1.1146, 1.1152, 263, 223, 121, 142
2020/1/21, 14:00:00, 1.1151, 1.1151, 1.1140, 1.1141, 183, 147, 122, 61
2020/1/21, 15:00:00, 1.1140, 1.1141, 1.1126, 1.1135, 264, 179, 123, 141
2020/1/21, 16:00:00, 1.1136, 1.1137, 1.1130, 1.1134, 72, 57, 32, 40
2020/1/21, 17:00:00, 1.1133, 1.1133, 1.1128, 1.1129, 93, 67, 69, 24
2020/1/21, 18:00:00, 1.1129, 1.1132, 1.1127, 1.1128, 39, 33, 24, 15
2020/1/21, 19:00:00, 1.1130, 1.1132, 1.1130, 1.1132, 28, 28, 17, 11
2020/1/21, 20:00:00, 1.1131, 1.1131, 1.1125, 1.1125, 80, 51, 65, 15
2020/1/21, 21:00:00, 1.1124, 1.1125, 1.1118, 1.1119, 57, 51, 28, 29
2020/1/21, 23:00:00, 1.1120, 1.1122, 1.1120, 1.1122, 36, 27, 20, 16
2020/1/22, 00:00:00, 1.1123, 1.1123, 1.1120, 1.1120, 24, 22, 13, 11
2020/1/22, 01:00:00, 1.1120, 1.1120, 1.1115, 1.1119, 57, 45, 45, 12
2020/1/22, 02:00:00, 1.1117, 1.1117, 1.1114, 1.1117, 22, 21, 12, 10
2020/1/22, 03:00:00, 1.1117, 1.1121, 1.1117, 1.1119, 8, 8, 3, 5
2020/1/22, 04:00:00, 1.1119, 1.1119, 1.1118, 1.1119, 7, 7, 3, 4
